university,coord,inception,universityLabel,countryLabel
http://www.wikidata.org/entity/Q2653978,,1988-01-01T00:00:00Z,Scuola superiore di studi storici di San Marino,San Marino
http://www.wikidata.org/entity/Q707653,Point(120.935 23.953),1995-01-01T00:00:00Z,National Chi Nan University,Taiwan
http://www.wikidata.org/entity/Q710126,Point(125.701111 38.954306),2010-01-01T00:00:00Z,Pyongyang University of Science and Technology,North Korea
http://www.wikidata.org/entity/Q714891,Point(121.192888888 24.968280555),1915-01-01T00:00:00Z,National Central University,Taiwan
http://www.wikidata.org/entity/Q716822,Point(113.396 23.039),1958-01-01T00:00:00Z,Guangdong University of Technology,People's Republic of China
http://www.wikidata.org/entity/Q717262,Point(105.699 18.6861),2010-01-01T00:00:00Z,Vinh medical university,Vietnam
http://www.wikidata.org/entity/Q718311,Point(18.9898 47.5171),1870-01-01T00:00:00Z,Moholy-Nagy University of Art and Design,Hungary
http://www.wikidata.org/entity/Q718328,Point(121.51381 25.1216),1975-07-01T00:00:00Z,National Yang-Ming University,Taiwan
http://www.wikidata.org/entity/Q718332,Point(129.485 42.9081),1949-01-01T00:00:00Z,Yanbian University,People's Republic of China
http://www.wikidata.org/entity/Q718352,Point(120.95277778 24.75833333),1990-01-01T00:00:00Z,Chung Hua University,Taiwan
http://www.wikidata.org/entity/Q720304,Point(103.876 1.31556),2003-01-01T00:00:00Z,James Cook University Singapore,Singapore
http://www.wikidata.org/entity/Q720304,Point(103.876 1.31556),2003-04-01T00:00:00Z,James Cook University Singapore,Singapore
http://www.wikidata.org/entity/Q720323,Point(-63.04389 18.026699),1989-01-01T00:00:00Z,University of St. Martin,Sint Maarten
http://www.wikidata.org/entity/Q720430,Point(103.683 1.35),1956-01-01T00:00:00Z,Nanyang University,Singapore
http://www.wikidata.org/entity/Q720958,Point(79.903585 6.854045262),1873-01-01T00:00:00Z,University of Sri Jayewardenepura,Sri Lanka
http://www.wikidata.org/entity/Q721064,Point(103.681388888 1.344722222),1991-01-01T00:00:00Z,Nanyang Technological University,Singapore
http://www.wikidata.org/entity/Q721103,Point(44.031768127 9.578507713),2006-01-01T00:00:00Z,Admas University College,Somalia
http://www.wikidata.org/entity/Q721109,Point(45.2395 2.0786),2002-01-01T00:00:00Z,Benadir University,Somalia
http://www.wikidata.org/entity/Q721115,Point(45.33988 2.1104),1997-01-01T00:00:00Z,Mogadishu University,Somalia
http://www.wikidata.org/entity/Q723646,Point(27.44888889 42.5275),1963-10-06T00:00:00Z,"""Prof. Dr. Assen Zlatarov"" University",Bulgaria
http://www.wikidata.org/entity/Q723646,Point(27.449039 42.529509),1963-10-06T00:00:00Z,"""Prof. Dr. Assen Zlatarov"" University",Bulgaria
http://www.wikidata.org/entity/Q724027,Point(23.591111111 46.767683333),2000-01-01T00:00:00Z,Sapientia University,Romania
http://www.wikidata.org/entity/Q724207,,1920-11-16T00:00:00Z,Azerbaijan State Oil and Industrial University,Azerbaijan
http://www.wikidata.org/entity/Q724222,Point(49.815278 40.370278),1920-11-16T00:00:00Z,Azerbaijan Technical University,Azerbaijan
http://www.wikidata.org/entity/Q726793,Point(101.176869 14.674417),1947-01-01T00:00:00Z,Asia-Pacific International University,Thailand
http://www.wikidata.org/entity/Q727492,Point(12.3149 45.4331),1926-01-01T00:00:00Z,IUAV University of Venice,Italy
http://www.wikidata.org/entity/Q727492,Point(12.314942 45.433125),1926-01-01T00:00:00Z,IUAV University of Venice,Italy
http://www.wikidata.org/entity/Q727516,Point(30.9808 -29.8675),2004-01-01T00:00:00Z,University of KwaZulu-Natal,South Africa
http://www.wikidata.org/entity/Q727675,Point(100.611355555 14.079116666),1959-01-01T00:00:00Z,Asian Institute of Technology,Thailand
http://www.wikidata.org/entity/Q727768,Point(101.01272106 12.84435611),1993-01-01T00:00:00Z,Asian University,Thailand
http://www.wikidata.org/entity/Q728840,,1950-01-01T00:00:00Z,University of Pardubice,Czech Republic
http://www.wikidata.org/entity/Q728840,,1972-01-01T00:00:00Z,University of Pardubice,Czech Republic
http://www.wikidata.org/entity/Q729296,Point(23.585555555 46.769166666),1920-01-01T00:00:00Z,Technical University of Cluj-Napoca,Romania
http://www.wikidata.org/entity/Q729786,Point(20.765 48.079722222),1735-01-01T00:00:00Z,University of Miskolc,Hungary
http://www.wikidata.org/entity/Q733935,,1971-01-01T00:00:00Z,National University of Zaire,Zaire
http://www.wikidata.org/entity/Q734774,Point(-90.234166666 38.636388888),1818-01-01T00:00:00Z,Saint Louis University,United States
http://www.wikidata.org/entity/Q735049,Point(-76.711388888 39.255555555),1966-01-01T00:00:00Z,"University of Maryland, Baltimore County",United States
http://www.wikidata.org/entity/Q736962,Point(36.403963 15.458133),1990-01-01T00:00:00Z,Kassala University,Sudan
http://www.wikidata.org/entity/Q737332,Point(34.801511111 31.262191666),1969-01-01T00:00:00Z,Ben-Gurion University of the Negev,Israel
http://www.wikidata.org/entity/Q738258,Point(-80.279267 25.721644),1925-01-01T00:00:00Z,University of Miami,United States
http://www.wikidata.org/entity/Q738991,,1994-01-01T00:00:00Z,Assam University,India
http://www.wikidata.org/entity/Q742150,Point(-64.377822222 45.900519444),1839-01-01T00:00:00Z,Mount Allison University,Canada
http://www.wikidata.org/entity/Q745391,Point(100.83769444 13.61205556),1969-01-01T00:00:00Z,Assumption University,Thailand
http://www.wikidata.org/entity/Q747053,Point(-72.714 41.8009),1957-01-01T00:00:00Z,University of Hartford,United States
http://www.wikidata.org/entity/Q747786,Point(-90.5062 14.6051),1971-01-01T00:00:00Z,Francisco Marroquín University,Guatemala
http://www.wikidata.org/entity/Q748085,Point(12.3858 43.1158),1308-01-01T00:00:00Z,University of Perugia,Italy
http://www.wikidata.org/entity/Q748106,Point(-4.263746379 55.866050411),1845-01-01T00:00:00Z,Glasgow School of Art,United Kingdom
http://www.wikidata.org/entity/Q749421,,1867-01-01T00:00:00Z,University of Cincinnati – College-Conservatory of Music,United States
http://www.wikidata.org/entity/Q749884,Point(135.763395 34.986362),1880-01-01T00:00:00Z,Kyoto City University of Arts,Japan
http://www.wikidata.org/entity/Q750639,Point(-87.6688 41.8746),1972-01-01T00:00:00Z,Rush University,United States
http://www.wikidata.org/entity/Q751289,Point(-82.4654 27.9472),1931-01-01T00:00:00Z,University of Tampa,United States
http://www.wikidata.org/entity/Q752663,Point(4.3725 52.001666666),1842-01-01T00:00:00Z,Delft University of Technology,Netherlands
http://www.wikidata.org/entity/Q758659,Point(174.7667 -36.8533),2000-01-01T00:00:00Z,Auckland University of Technology,New Zealand
http://www.wikidata.org/entity/Q760516,Point(-93.2416 44.9659),1869-01-01T00:00:00Z,Augsburg University,United States
http://www.wikidata.org/entity/Q761534,Point(-83.3745 33.9558),1785-01-01T00:00:00Z,University of Georgia,United States
http://www.wikidata.org/entity/Q762243,Point(-2.898055555 53.200277777),1839-01-01T00:00:00Z,University of Chester,United Kingdom
http://www.wikidata.org/entity/Q763105,Point(20.530833 43.156111),2002-01-01T00:00:00Z,International University of Novi Pazar,Serbia
http://www.wikidata.org/entity/Q763105,Point(20.53078 43.15617),2002-01-01T00:00:00Z,International University of Novi Pazar,Serbia
http://www.wikidata.org/entity/Q766034,Point(7.73871 48.521448),1987-01-01T00:00:00Z,International Space University,France
http://www.wikidata.org/entity/Q766248,Point(103.28315198 16.19924149),1994-01-01T00:00:00Z,Mahasarakham University,Thailand
http://www.wikidata.org/entity/Q766447,Point(-51.219166666 -30.033611111),1895-01-01T00:00:00Z,Federal University of Rio Grande do Sul,Brazil
http://www.wikidata.org/entity/Q767720,,,Brighton International University,Senegal
http://www.wikidata.org/entity/Q768224,Point(-4.721396 41.652225),1241-01-01T00:00:00Z,University of Valladolid,Spain
http://www.wikidata.org/entity/Q768380,Point(20.9818 52.2103),1918-01-01T00:00:00Z,Free Polish University,Poland
http://www.wikidata.org/entity/Q770544,Point(-95.946111111 41.264722222),1878-01-01T00:00:00Z,Creighton University,United States
http://www.wikidata.org/entity/Q770639,Point(3.08 50.38),1559-01-01T00:00:00Z,University of Douai,France
http://www.wikidata.org/entity/Q773986,Point(41.626944444 41.649722222),1990-01-01T00:00:00Z,Shota Rustaveli State University,Georgia
http://www.wikidata.org/entity/Q774520,Point(15.30972 -4.41944),1954-01-15T00:00:00Z,Université de Kinshasa,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q776419,Point(123.4246 8.6549),2010-01-01T00:00:00Z,Jose Rizal Memorial State University,Philippines
http://www.wikidata.org/entity/Q777403,Point(-90.305 38.648),1853-01-01T00:00:00Z,Washington University in St. Louis,United States
http://www.wikidata.org/entity/Q778594,Point(100.244052 6.447099),2001-01-01T00:00:00Z,Universiti Malaysia Perlis,Malaysia
http://www.wikidata.org/entity/Q779992,Point(83.7613 53.3417),1933-01-01T00:00:00Z,Altai State Pedagogical University,Russia
http://www.wikidata.org/entity/Q781108,Point(-5.56022 42.6121),1979-01-01T00:00:00Z,University of León,Spain
http://www.wikidata.org/entity/Q781153,Point(-87.3546 36.5323),1927-01-01T00:00:00Z,Austin Peay State University,United States
http://www.wikidata.org/entity/Q782116,Point(-83.215776 42.672659),1957-01-01T00:00:00Z,Oakland University,United States
http://www.wikidata.org/entity/Q782452,Point(18.9286291 46.9625191),1953-01-01T00:00:00Z,University of Dunaújváros,Hungary
http://www.wikidata.org/entity/Q782600,Point(15.576944444 58.399166666),1975-01-01T00:00:00Z,Linköping University,Sweden
http://www.wikidata.org/entity/Q787321,,,BGF Kereskedelmi,
http://www.wikidata.org/entity/Q787388,Point(14.4541384 45.3256949),1973-05-17T00:00:00Z,University of Rijeka,Croatia
http://www.wikidata.org/entity/Q787656,Point(2.875 36.504166666),1981-01-01T00:00:00Z,Saad Dahlab University of Blida 1,Algeria
http://www.wikidata.org/entity/Q787656,Point(2.879474276 36.505648538),1981-01-01T00:00:00Z,Saad Dahlab University of Blida 1,Algeria
http://www.wikidata.org/entity/Q796632,Point(-62.560833333 17.193611111),1998-01-01T00:00:00Z,Medical University of the Americas – Nevis,United States
http://www.wikidata.org/entity/Q796723,Point(12.446 43.9364),1985-01-01T00:00:00Z,University of the Republic of San Marino,San Marino
http://www.wikidata.org/entity/Q797514,Point(36.7086 34.7128),1979-01-01T00:00:00Z,Homs University,Syria
http://www.wikidata.org/entity/Q805122,Point(-85.4089 40.1983),1918-01-01T00:00:00Z,Ball State University,United States
http://www.wikidata.org/entity/Q806480,Point(100.58190833 13.71141667),1962-01-01T00:00:00Z,Bangkok University,Thailand
http://www.wikidata.org/entity/Q809106,Point(-80.197269444 25.878836111),1940-01-01T00:00:00Z,Barry University,United States
http://www.wikidata.org/entity/Q809633,Point(-73.98338 40.740159),1919-01-01T00:00:00Z,Baruch College,United States
http://www.wikidata.org/entity/Q815268,Point(27.59277778 53.92083333),1920-01-01T00:00:00Z,Belarusian National Technical University,Belarus
http://www.wikidata.org/entity/Q815352,Point(-118.201111111 33.763888888),1857-01-01T00:00:00Z,California State University,United States
http://www.wikidata.org/entity/Q816145,,1964-03-15T00:00:00Z,Belarusian State University of Informatics and Radioelectronics,Belarus
http://www.wikidata.org/entity/Q816377,Point(-94.8756 47.4818),1919-01-01T00:00:00Z,Bemidji State University,United States
http://www.wikidata.org/entity/Q819312,,1770-01-01T00:00:00Z,Bergakademie Berlin,Germany
http://www.wikidata.org/entity/Q820887,Point(11.25951 43.77777),1321-01-01T00:00:00Z,University of Florence,Italy
http://www.wikidata.org/entity/Q821042,Point(19.821666666 41.316666666),1951-01-01T00:00:00Z,Polytechnic University of Tirana,Albania
http://www.wikidata.org/entity/Q824493,Point(21.216778 45.782676),1945-01-01T00:00:00Z,"University of Life Science ""King Mihai I"" from Timisoara",Romania
http://www.wikidata.org/entity/Q826358,Point(23.93444444 54.89833333),1945-01-01T00:00:00Z,Lithuanian Sports University,Lithuania
http://www.wikidata.org/entity/Q830901,Point(135.05207778 34.67878333),2004-01-01T00:00:00Z,University of Hyogo,Japan
http://www.wikidata.org/entity/Q831227,Point(112.995 28.228333333),1953-01-01T00:00:00Z,National University of Defense Technology,People's Republic of China
http://www.wikidata.org/entity/Q832355,Point(114.356945 30.609302),2000-05-27T00:00:00Z,Wuhan University of Technology,People's Republic of China
http://www.wikidata.org/entity/Q832550,Point(108.911666666 34.244722222),1938-01-01T00:00:00Z,Northwestern Polytechnical University,People's Republic of China
http://www.wikidata.org/entity/Q3551600,Point(5.75139 36.8019),2003-01-01T00:00:00Z,University of Jijel,Algeria
http://www.wikidata.org/entity/Q3551601,Point(29.199 -5.91375),2004-01-01T00:00:00Z,Université de Kalemie,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q3551602,Point(10.1053 35.6767),2004-01-01T00:00:00Z,University of Kairouan,Tunisia
http://www.wikidata.org/entity/Q3551603,Point(24.971277777 -8.76925),1955-01-01T00:00:00Z,Université de Kamina,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q3551607,Point(18.822138888 -5.038916666),1992-01-01T00:00:00Z,Université de Kikwit,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q3551608,Point(25.9255 -2.938777777),2004-01-01T00:00:00Z,Université de Kindu,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q3551608,Point(25.9255 -2.938777777),2005-01-01T00:00:00Z,Université de Kindu,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q3551609,Point(-63.596333333 44.637725),1789-01-01T00:00:00Z,University of King's College,Canada
http://www.wikidata.org/entity/Q3551610,Point(-2.399 12.24),2005-01-01T00:00:00Z,Université Norbert Zongo,Burkina Faso
http://www.wikidata.org/entity/Q3551611,,2004-01-01T00:00:00Z,Université de Kolwezi,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q3551611,,2010-01-01T00:00:00Z,Université de Kolwezi,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q3551613,,2005-01-01T00:00:00Z,Kismayo University,Somalia
http://www.wikidata.org/entity/Q3551614,Point(21.257858333 48.720872222),1657-01-01T00:00:00Z,University of Košice,Kingdom of Hungary
http://www.wikidata.org/entity/Q3551615,Point(26.783055555 -10.987416666),2010-01-01T00:00:00Z,Université de Likasi,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q3551616,Point(21.512111111 2.157638888),,Université de Lisala,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q3551622,Point(46.4525 -18.393333333),1983-01-01T00:00:00Z,University of Mahajanga,Madagascar
http://www.wikidata.org/entity/Q3551623,Point(7.1289 13.49261),2008-01-01T00:00:00Z,Université Dan Dicko Dankoulodo de Maradi,Niger
http://www.wikidata.org/entity/Q3551625,Point(23.6008 -6.11316),1990-01-01T00:00:00Z,Université de Mbuji Mayi,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q3551625,Point(23.6008 -6.11316),2004-01-01T00:00:00Z,Université de Mbuji Mayi,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q3551627,Point(18.2505 0.036222222),2004-01-01T00:00:00Z,Université de Mbandaka,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q3551629,Point(34.60045 -0.004822),1991-01-01T00:00:00Z,Maseno University,Kenya
http://www.wikidata.org/entity/Q3551634,Point(140.84 38.3483),1997-01-01T00:00:00Z,Miyagi University,Japan
http://www.wikidata.org/entity/Q3551637,Point(10.829027777 35.763361111),2004-09-02T00:00:00Z,University of Monastir,Tunisia
http://www.wikidata.org/entity/Q3551638,Point(16.028 8.63),2002-01-01T00:00:00Z,Université de Moundou,Chad
http://www.wikidata.org/entity/Q3551640,Point(0.087754124 35.932590203),1978-01-01T00:00:00Z,University of Mostaganem,Algeria
http://www.wikidata.org/entity/Q3551642,Point(-81.110555555 40.904722222),1846-01-01T00:00:00Z,University of Mount Union,United States
http://www.wikidata.org/entity/Q3551650,Point(14.253833333 40.837611111),1920-01-01T00:00:00Z,Parthenope University of Naples,Italy
http://www.wikidata.org/entity/Q3551655,,1982-01-01T00:00:00Z,Université de Ngaoundéré,Cameroon
http://www.wikidata.org/entity/Q3551657,Point(-79.0378 43.1379),1856-01-01T00:00:00Z,Niagara University,United States
http://www.wikidata.org/entity/Q3551659,Point(2.645 9.338),2001-01-01T00:00:00Z,University of Parakou,Benin
http://www.wikidata.org/entity/Q3551661,Point(35.87304 31.893409),1996-01-01T00:00:00Z,Petra University,Jordan
http://www.wikidata.org/entity/Q3551662,Point(-75.192 40.023),1884-11-05T00:00:00Z,Philadelphia University,United States
http://www.wikidata.org/entity/Q3551667,Point(-97.119725 49.888631),1818-01-01T00:00:00Z,Université de Saint-Boniface,Canada
http://www.wikidata.org/entity/Q3551669,Point(18.425277777 9.081388888),2010-01-01T00:00:00Z,Université de Sarh,Chad
http://www.wikidata.org/entity/Q3551671,Point(45.308 2.034),2005-01-01T00:00:00Z,University of Somalia,Somalia
http://www.wikidata.org/entity/Q3551673,Point(10.627669159 35.834820687),1986-01-01T00:00:00Z,University of Sousse,Tunisia
http://www.wikidata.org/entity/Q3551674,Point(-6.303292125 13.424653836),2009-01-01T00:00:00Z,Ségou University,Mali
http://www.wikidata.org/entity/Q3551676,Point(5.27976 14.86758),2010-01-01T00:00:00Z,Djibo Hamani University of Tahoua,Niger
http://www.wikidata.org/entity/Q3551680,Point(-16.8787 14.7752),2007-01-01T00:00:00Z,Université de Thiès,Senegal
